Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
28/8/2017,FUBO US Equity,16.9562,16.9562,16.9562,16.9562,0,15.3002,22.5002,#N/A N/A,#N/A N/A,1.37,24.0288,0.51,39.6464,24.0288,53.1869,125.2916,1845.249,#N/A N/A,44.8322,16.9562
29/8/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.7422,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
30/8/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.5755,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
31/8/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.5744,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
1/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.5744,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
4/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.5744,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
5/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.5744,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
6/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.1611,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
7/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.1611,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
8/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,11,15.3002,22.5002,#N/A N/A,#N/A N/A,1.1611,24.4938,170.85,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
